"geometry","physVelocity:0","physVelocity:1","physPressure","knudsen","Points:0","Points:1","Points:2"
1.00000000e+00,5.94484568e-01,-8.87457803e-02,3.49598438e-01,3.34925950e-03,1.00000001e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,6.10074222e-01,-9.05373245e-02,3.44461262e-01,3.32151330e-03,1.04999997e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,6.50576651e-01,-1.03289984e-01,3.49781901e-01,3.22300335e-03,1.00000001e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,6.65260851e-01,-1.05713621e-01,3.43490779e-01,3.25883203e-03,1.04999997e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,6.25979185e-01,-9.23341960e-02,3.38085324e-01,3.33035062e-03,1.09999999e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,6.80916607e-01,-1.08509600e-01,3.37953866e-01,3.31996102e-03,1.09999999e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,6.42120957e-01,-9.42676365e-02,3.30040842e-01,3.38463951e-03,1.15000002e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,6.97717309e-01,-1.10704847e-01,3.31673235e-01,3.30698024e-03,1.15000002e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,6.58734977e-01,-9.59439203e-02,3.21617037e-01,3.45762912e-03,1.19999997e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,7.14676380e-01,-1.12886906e-01,3.23306084e-01,3.38569470e-03,1.19999997e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,6.76091194e-01,-9.69110876e-02,3.14507008e-01,3.52468947e-03,1.25000000e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,7.32171834e-01,-1.14572518e-01,3.14973861e-01,3.48702539e-03,1.25000000e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,6.94007814e-01,-9.74750519e-02,3.07069212e-01,3.58854700e-03,1.29999995e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,7.50318766e-01,-1.15845352e-01,3.06354821e-01,3.53786303e-03,1.29999995e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,7.12473333e-01,-9.78193283e-02,2.97998756e-01,3.64204636e-03,1.35000005e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,7.69168496e-01,-1.16475895e-01,2.96294868e-01,3.56136798e-03,1.35000005e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,7.31246948e-01,-9.78591740e-02,2.87978917e-01,3.69031960e-03,1.40000001e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,7.88304090e-01,-1.16732001e-01,2.85389364e-01,3.62793054e-03,1.40000001e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,7.50090897e-01,-9.75909829e-02,2.77266353e-01,3.73419607e-03,1.44999996e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,8.07762861e-01,-1.16589710e-01,2.74838001e-01,3.68911517e-03,1.44999996e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,7.68984973e-01,-9.69547927e-02,2.65836030e-01,3.77918361e-03,1.50000006e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,8.27240229e-01,-1.15974128e-01,2.63234645e-01,3.72585049e-03,1.50000006e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,7.87846923e-01,-9.59005803e-02,2.53641009e-01,3.83476750e-03,1.55000001e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,8.46805096e-01,-1.14825442e-01,2.50169992e-01,3.76074901e-03,1.55000001e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,8.06625068e-01,-9.43948478e-02,2.41003364e-01,3.89001542e-03,1.59999996e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,8.66224825e-01,-1.13248333e-01,2.37090051e-01,3.83062242e-03,1.59999996e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,8.25277865e-01,-9.23722237e-02,2.28253752e-01,3.93557316e-03,1.65000007e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,8.85631442e-01,-1.11083575e-01,2.24701747e-01,3.88727826e-03,1.65000007e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,8.43692243e-01,-8.98782611e-02,2.15319663e-01,3.97598930e-03,1.70000002e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,9.04669106e-01,-1.08259931e-01,2.11236477e-01,3.92156886e-03,1.70000002e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,8.61776292e-01,-8.69275704e-02,2.02238932e-01,4.01332462e-03,1.74999997e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,9.23422456e-01,-1.04862466e-01,1.96763143e-01,3.94847617e-03,1.74999997e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,8.79425049e-01,-8.35475922e-02,1.89011261e-01,4.04578866e-03,1.80000007e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,9.41680670e-01,-1.01045400e-01,1.82737425e-01,3.99680575e-03,1.80000007e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,8.96531641e-01,-7.97801837e-02,1.75591558e-01,4.07099770e-03,1.85000002e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,9.59606588e-01,-9.67248604e-02,1.69492453e-01,4.02556546e-03,1.85000002e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,9.13010299e-01,-7.55967274e-02,1.62152186e-01,4.09269612e-03,1.89999998e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,9.76751745e-01,-9.17760283e-02,1.55447185e-01,4.04107478e-03,1.89999998e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,9.28753436e-01,-7.09523037e-02,1.48826405e-01,4.11648676e-03,1.94999993e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,9.93169427e-01,-8.63547176e-02,1.41359031e-01,4.04231204e-03,1.94999993e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,9.43719089e-01,-6.59376979e-02,1.35686278e-01,4.13448550e-03,2.00000003e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.00875807e+00,-8.06190223e-02,1.27864733e-01,4.06652782e-03,2.00000003e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,9.57844555e-01,-6.06090650e-02,1.22815818e-01,4.13746107e-03,2.04999998e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.02372646e+00,-7.43855610e-02,1.14706680e-01,4.07038862e-03,2.04999998e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,9.71084118e-01,-5.50253876e-02,1.10312305e-01,4.13496699e-03,2.09999993e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.03759837e+00,-6.78249598e-02,1.02016635e-01,4.06606728e-03,2.09999993e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,9.83369291e-01,-4.92559411e-02,9.83031690e-02,4.13567899e-03,2.15000004e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.05059230e+00,-6.11527041e-02,8.96602049e-02,4.04995307e-03,2.15000004e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,9.94706094e-01,-4.33260053e-02,8.67820159e-02,4.13312763e-03,2.19999999e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.06251645e+00,-5.41629866e-02,7.69654512e-02,4.03662492e-03,2.19999999e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.00510859e+00,-3.72666791e-02,7.57301599e-02,4.12308471e-03,2.24999994e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.07349062e+00,-4.71332856e-02,6.61921799e-02,4.01438726e-03,2.24999994e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.01448452e+00,-3.11297569e-02,6.53118640e-02,4.10741428e-03,2.30000004e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.08336353e+00,-4.00056578e-02,5.63151091e-02,3.99431400e-03,2.30000004e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.02272260e+00,-2.49539763e-02,5.57061844e-02,4.08533309e-03,2.34999999e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.09226465e+00,-3.26653719e-02,4.58385684e-02,3.95661406e-03,2.34999999e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.02989459e+00,-1.88096352e-02,4.68500443e-02,4.06053849e-03,2.39999995e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.09995461e+00,-2.54419409e-02,3.68157811e-02,3.93132865e-03,2.39999995e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.03603995e+00,-1.27727771e-02,3.86906937e-02,4.03771829e-03,2.45000005e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.10668957e+00,-1.84410065e-02,2.93527823e-02,3.89044662e-03,2.45000005e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.04114270e+00,-6.86491281e-03,3.13762426e-02,4.03322326e-03,2.50000000e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.11228585e+00,-1.14130462e-02,2.16647852e-02,3.85940773e-03,2.50000000e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.04518139e+00,-1.11862354e-03,2.50564795e-02,4.03066771e-03,2.54999995e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.11685157e+00,-4.65415046e-03,1.51886484e-02,3.85685661e-03,2.54999995e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.04821110e+00,4.42325696e-03,1.96735878e-02,4.02611075e-03,2.59999990e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.12034309e+00,1.87468762e-03,1.03779510e-02,3.83600453e-03,2.59999990e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.05027616e+00,9.72089730e-03,1.52094383e-02,4.02037287e-03,2.64999986e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.12288189e+00,8.12132750e-03,5.96198672e-03,3.80980596e-03,2.64999986e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.05138779e+00,1.47327082e-02,1.16947340e-02,4.01266664e-03,2.70000011e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.12442899e+00,1.41295642e-02,2.37385021e-03,3.78790009e-03,2.70000011e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.05153835e+00,1.94067582e-02,9.14777908e-03,4.01399145e-03,2.75000006e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.12505794e+00,1.96429137e-02,3.68083536e-04,3.77781340e-03,2.75000006e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.05082953e+00,2.37342399e-02,7.58763868e-03,4.04368946e-03,2.80000001e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.12479222e+00,2.48371046e-02,-7.01391255e-04,3.77167761e-03,2.80000001e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.04935431e+00,2.77017448e-02,7.04843411e-03,4.07060701e-03,2.84999996e-01,3.99999991e-02,0.00000000e+00
1.00000000e+00,1.12365901e+00,2.95385420e-02,-1.25213037e-03,3.79081862e-03,2.84999996e-01,4.50000018e-02,0.00000000e+00
1.00000000e+00,1.04713213e+00,3.12711596e-02,7.50330416e-03,4.09368053e-03,2.89999992e-01,3.99999991e-02,0.00000000e+00
